ORG_ID,WATER_SUPPLIER_NAME,WORKSHEET_NAME,REVIEWED_BY_DWR,REQUIREMENTS_ADDRESSED,WP_WUEDATA_PLAN_ID,USE_TYPE,ADDITIONAL_DESCRIPTION,LEVEL_OF_TREATMENT,VOLUME_AF
1570,McKinleyville Community Services District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,Yes,Yes,6877,Commercial,,Drinking Water,122.755514
1570,McKinleyville Community Services District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,Yes,Yes,6877,Institutional/Governmental,,Drinking Water,49.1022056
1570,McKinleyville Community Services District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,Yes,Yes,6877,Sales/Transfers/Exchanges to other agencies,,Drinking Water,24.5511028
1570,McKinleyville Community Services District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,Yes,Yes,6877,Landscape,,Drinking Water,12.2755514
1570,McKinleyville Community Services District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,Yes,Yes,6877,Single Family,,Drinking Water,914.5285793
1570,McKinleyville Community Services District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,Yes,Yes,6877,Multi-Family,,Drinking Water,248.5799159
1570,McKinleyville Community Services District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,Yes,Yes,6877,Other Potable,Bulk Water Sales,Drinking Water,9.20666355
1587,Menlo Park  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5490,Losses,Note (b),Drinking Water,36.8266542
1587,Menlo Park  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5490,Landscape,Note (a),Drinking Water,426.5754112
1587,Menlo Park  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5490,Institutional/Governmental,,Drinking Water,300.7510093
1587,Menlo Park  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5490,Industrial,,Drinking Water,429.644299
1587,Menlo Park  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5490,Commercial,,Drinking Water,622.9842336
1587,Menlo Park  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5490,Multi-Family,,Drinking Water,346.7843271
1587,Menlo Park  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5490,Other,Note (c),Drinking Water,9.20666355
1587,Menlo Park  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5490,Single Family,,Drinking Water,1107.868514
1589,Merced  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5456,Industrial,,Drinking Water,411
1589,Merced  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5456,Landscape,,Drinking Water,1664
1589,Merced  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5456,Losses,,Drinking Water,1400
1589,Merced  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5456,Commercial,,Drinking Water,3041
1589,Merced  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5456,Single Family,,Drinking Water,10303
1589,Merced  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5456,Multi-Family,,Drinking Water,3257
1596,Mesa Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5615,Multi-Family,,Drinking Water,4942
1596,Mesa Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5615,Institutional/Governmental,,Drinking Water,904
1596,Mesa Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5615,Commercial,,Drinking Water,2731
1596,Mesa Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5615,Landscape,,Drinking Water,1549
1596,Mesa Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5615,Losses,Non-revenue water,Drinking Water,844
1596,Mesa Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5615,Single Family,,Drinking Water,4875
1596,Mesa Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5615,Other,"Private Fire lines (flushing), Hydrant Meter (Construction)",Drinking Water,15
1596,Mesa Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5615,Industrial,,Drinking Water,257
1605,Mid-Peninsula Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,6395,Commercial,,Drinking Water,297.6821215
1605,Mid-Peninsula Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,6395,Multi-Family,,Drinking Water,506.3664953
1605,Mid-Peninsula Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,6395,Losses,,Drinking Water,122.755514
1605,Mid-Peninsula Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,6395,Single Family,,Drinking Water,1675.612766
1605,Mid-Peninsula Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,6395,Landscape,,Drinking Water,214.8221495
1605,Mid-Peninsula Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,6395,Institutional/Governmental,,Drinking Water,76.72219625
1605,Mid-Peninsula Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,6395,Industrial,,Drinking Water,98.2044112
1613,Millbrae  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5704,Single Family,,Drinking Water,1021.939654
1613,Millbrae  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5704,Other,Includes temporary metered uses and fire service,Drinking Water,1.22755514
1613,Millbrae  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5704,Losses,System losses from water audit,Drinking Water,159.5821682
1613,Millbrae  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5704,Landscape,,Drinking Water,159.5821682
1613,Millbrae  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5704,Institutional/Governmental,"Includes schools, churches, and the City",Drinking Water,61.377757
1613,Millbrae  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5704,Industrial,,Drinking Water,0
1613,Millbrae  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5704,Multi-Family,Multifamily and duplex units,Drinking Water,365.1976542
1613,Millbrae  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5704,Commercial,"Includes commercial, restaurants, and bars",Drinking Water,334.5087757
1619,Milpitas  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5467,Multi-Family,"Duplex, Townhouse, Condo, Mobile Homes",Drinking Water,2221.874803
1619,Milpitas  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5467,Commercial,,Drinking Water,847.0130466
1619,Milpitas  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5467,Industrial,,Drinking Water,1089.455187
1619,Milpitas  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5467,Institutional/Governmental,"Schools, Government or Church and City Domestic Accounts",Drinking Water,448.0576261
1619,Milpitas  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5467,Landscape,,Drinking Water,889.9774765
1619,Milpitas  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5467,Other,Fire,Drinking Water,46.03331775
1619,Milpitas  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5467,Losses,,Drinking Water,926.8041307
1619,Milpitas  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5467,Single Family,,Drinking Water,2961.476775
1626,Mission Springs Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5700,Commercial,,Drinking Water,435
1626,Mission Springs Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5700,Industrial,,Drinking Water,282
1626,Mission Springs Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5700,Institutional/Governmental,,Drinking Water,170
1626,Mission Springs Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5700,Landscape,,Drinking Water,933
1626,Mission Springs Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5700,Other,,Drinking Water,705
1626,Mission Springs Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5700,Single Family,,Drinking Water,4496
1626,Mission Springs Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5700,Multi-Family,,Drinking Water,1248
1631,Modesto  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,Yes,Yes,6740,Multi-Family,,Drinking Water,5420
1631,Modesto  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,Yes,Yes,6740,Commercial,,Drinking Water,8110
1631,Modesto  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,Yes,Yes,6740,Industrial,,Drinking Water,2115
1631,Modesto  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,Yes,Yes,6740,Institutional/Governmental,,Drinking Water,1933
1631,Modesto  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,Yes,Yes,6740,Landscape,,Drinking Water,2520
1631,Modesto  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,Yes,Yes,6740,Single Family,,Drinking Water,27081
1631,Modesto  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,Yes,Yes,6740,Losses,,Drinking Water,5310
1631,Modesto  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,Yes,Yes,6740,Other Potable,Unmetered water uses,Drinking Water,615
1639,Monrovia  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5507,Single Family,,Drinking Water,3613
1639,Monrovia  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5507,Multi-Family,,Drinking Water,1872
1639,Monrovia  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5507,Commercial,Includes institutional,Drinking Water,809
1639,Monrovia  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5507,Industrial,,Drinking Water,19
1639,Monrovia  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5507,Losses,,Drinking Water,278
1639,Monrovia  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5507,Landscape,,Drinking Water,385
1642,Monte Vista Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5531,Losses,,Drinking Water,748
1642,Monte Vista Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5531,Agricultural irrigation,,Drinking Water,222
1642,Monte Vista Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5531,Groundwater recharge,,Drinking Water,2035
1642,Monte Vista Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5531,Landscape,,Drinking Water,595
1642,Monte Vista Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5531,Single Family,,Drinking Water,3765
1642,Monte Vista Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5531,Industrial,,Drinking Water,15
1642,Monte Vista Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5531,Commercial,,Drinking Water,1186
1642,Monte Vista Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5531,Multi-Family,,Drinking Water,1295
1642,Monte Vista Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5531,Institutional/Governmental,,Drinking Water,207
1644,Montebello Land And Water Company,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5943,Industrial,,Drinking Water,378
1644,Montebello Land And Water Company,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5943,Commercial,,Drinking Water,439
1644,Montebello Land And Water Company,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5943,Multi-Family,,Drinking Water,997
1644,Montebello Land And Water Company,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5943,Single Family,,Drinking Water,704
1644,Montebello Land And Water Company,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5943,Losses,,Drinking Water,320
1644,Montebello Land And Water Company,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5943,Institutional/Governmental,,Drinking Water,102
1645,Montecito Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5708,Single Family,,Drinking Water,3181
1645,Montecito Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5708,Multi-Family,,Drinking Water,100
1645,Montecito Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5708,Commercial,,Drinking Water,234
1645,Montecito Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5708,Other Non-Potable,Golf Course,Other Non-Potable Water,145
1645,Montecito Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5708,Institutional/Governmental,,Drinking Water,222
1645,Montecito Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5708,Agricultural irrigation,,Drinking Water,293
1645,Montecito Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5708,Losses,,Drinking Water,320
1650,Monterey Park  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5505,Multi-Family,Drinking Water,Drinking Water,2151
1650,Monterey Park  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5505,Single Family,Drinking Water,Drinking Water,2613
1650,Monterey Park  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5505,Commercial,Drinking Water,Drinking Water,1567
1650,Monterey Park  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5505,Institutional/Governmental,Drinking Water,Drinking Water,145
1650,Monterey Park  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5505,Landscape,Drinking Water,Drinking Water,175
1650,Monterey Park  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5505,Losses,Drinking Water,Drinking Water,774
1650,Monterey Park  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5505,Industrial,Drinking Water,Drinking Water,23
1656,Morgan Hill  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,6765,Commercial,Also includes Institutional use,Drinking Water,730
1656,Morgan Hill  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,6765,Landscape,,Drinking Water,1255
1656,Morgan Hill  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,6765,Other Potable,,Drinking Water,45
1656,Morgan Hill  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,6765,Losses,Non-revenue water,Drinking Water,827
1656,Morgan Hill  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,6765,Single Family,,Drinking Water,3736
1656,Morgan Hill  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,6765,Multi-Family,,Drinking Water,1214
1660,Morro Bay  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5935,Multi-Family,,Drinking Water,133
1660,Morro Bay  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5935,Single Family,,Drinking Water,560
1660,Morro Bay  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5935,Commercial,,Drinking Water,210
